Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
F,0,1,0,126000,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,1,Laborers,1,55,8,0,31,1
F,0,1,0,126000,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,1,Laborers,1,55,8,0,31,1
F,0,1,0,126000,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,1,Laborers,1,55,8,0,31,1
F,0,1,0,126000,"Working ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,1,Laborers,1,55,8,0,30,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,3,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,9,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,5,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,3,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,5,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,5,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,4,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,2,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,2,1
M,1,1,0,301500,"Working ","Secondary / secondary special   ","Married ","Rented apartment    ",1,0,0,0,Laborers,2,25,3,0,1,1
F,0,1,0,180000,"State servant ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,"Core staff    ",1,34,9,0,34,1
F,0,1,0,180000,"State servant ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,"Core staff    ",1,34,9,0,34,1
F,0,1,0,180000,"State servant ","Higher education    ",Single / not married,"House / apartment   ",1,0,0,0,"Core staff    ",1,34,9,0,33,1
F,0,1,0,315000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,0,1,0,"Secretaries   ",2,49,2,0,41,1
F,0,1,0,315000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,0,1,0,"Secretaries   ",2,49,2,0,41,1
M,0,0,2,216000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,35,12,1,58,1
M,0,0,2,216000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,35,12,1,8,1
F,1,0,1,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",3,29,3,0,24,1
F,1,0,1,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",3,29,3,0,17,1
F,1,0,1,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",3,29,3,0,19,1
F,1,0,1,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",3,29,3,0,16,1
F,0,0,1,270000,"Working ","Secondary / secondary special   ","Separated     ","House / apartment   ",1,1,1,0,"High skill tech staff     ",2,41,4,0,41,1
F,0,0,1,270000,"Working ","Secondary / secondary special   ","Separated     ","House / apartment   ",1,1,1,0,"High skill tech staff     ",2,41,4,0,41,1
F,0,0,1,270000,"Working ","Secondary / secondary special   ","Separated     ","House / apartment   ",1,1,1,0,"High skill tech staff     ",2,41,4,0,29,1
F,0,0,1,270000,"Working ","Secondary / secondary special   ","Separated     ","House / apartment   ",1,1,1,0,"High skill tech staff     ",2,41,4,0,17,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,12,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,44,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,16,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,39,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,6,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,13,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,6,1
F,0,0,1,225000,"Working ","Incomplete higher   ","Married ","With parents  ",1,0,0,0,"Accountants   ",3,44,21,0,44,1
M,1,0,2,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Laborers,4,34,10,0,14,1
M,1,0,2,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Laborers,4,34,10,1,25,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,11,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,16,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,55,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,11,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,11,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,11,1
F,0,0,0,180000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",2,50,9,0,15,1
M,1,0,0,157500,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,1,0,Laborers,2,49,7,0,14,1
M,1,0,2,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Managers,4,41,9,0,9,1
M,1,0,2,180000,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Managers,4,41,9,0,8,1
F,0,0,0,117000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Managers,2,43,19,0,35,1
F,0,0,0,117000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Managers,2,43,19,0,15,1
F,0,0,0,117000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Managers,2,43,19,0,8,1
F,0,0,0,117000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Managers,2,43,19,0,8,1
F,0,0,0,117000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Managers,2,43,19,0,12,1
F,0,0,0,117000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,0,0,0,Managers,2,43,19,0,12,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,43,1,0,2,1
F,0,0,0,90000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,0,0,0,Laborers,1,43,1,1,5,1
F,0,0,2,157500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Laborers,4,37,9,0,31,1
F,0,0,2,157500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Laborers,4,37,9,0,20,1
F,0,0,2,157500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,Laborers,4,37,9,0,9,1
M,0,0,2,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Managers,4,42,3,0,5,1
M,0,0,2,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Managers,4,42,3,0,5,1
M,0,0,2,157500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Managers,4,42,3,0,15,1
F,0,0,0,207000,Commercial associate,"Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,2,30,2,0,20,1
M,1,0,2,135000,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,39,18,0,21,1
M,1,0,2,135000,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,39,18,0,12,1
M,1,0,2,135000,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,39,18,0,41,1
M,1,0,2,135000,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,39,18,0,49,1
M,1,0,2,135000,"State servant ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",4,39,18,1,6,1
F,1,0,0,95850,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Laborers,2,52,19,0,30,1
F,1,0,0,95850,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Laborers,2,52,19,0,13,1
F,1,0,0,95850,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Laborers,2,52,19,0,34,1
F,1,0,0,95850,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,Laborers,2,52,19,0,50,1
M,1,0,1,121500,"Working ","Secondary / secondary special   ","Separated     ","House / apartment   ",1,0,1,0,"Drivers ",2,40,1,0,4,1
M,1,0,0,207000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,1,0,0,Laborers,2,32,2,0,4,1
M,1,0,0,207000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,1,0,0,Laborers,2,32,2,0,10,1
M,1,0,0,207000,"Working ","Secondary / secondary special   ",Civil marriage,"House / apartment   ",1,1,0,0,Laborers,2,32,2,0,4,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,20,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,44,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,39,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,36,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,25,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,20,1
F,0,0,0,202500,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,0,0,Medicine staff,1,57,36,0,20,1
F,0,0,2,135000,"Working ","Higher education    ",Civil marriage,"House / apartment   ",1,1,0,0,"Accountants   ",4,38,18,0,38,1
F,0,0,2,135000,"Working ","Higher education    ",Civil marriage,"House / apartment   ",1,1,0,0,"Accountants   ",4,38,18,0,31,1
F,0,0,2,135000,"Working ","Higher education    ",Civil marriage,"House / apartment   ",1,1,0,0,"Accountants   ",4,38,18,0,39,1
F,0,0,2,135000,"Working ","Higher education    ",Civil marriage,"House / apartment   ",1,1,0,0,"Accountants   ",4,38,18,0,35,1
M,1,0,1,144000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Drivers ",3,34,1,0,52,1
M,1,0,1,144000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Drivers ",3,34,1,0,40,1
M,1,0,1,144000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Drivers ",3,34,1,0,33,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,0,23,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,1,51,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,0,9,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,0,38,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,1,60,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,1,45,1
M,0,0,1,360000,"Working ","Higher education    ","Married ","House / apartment   ",1,1,1,0,Managers,3,31,2,5,33,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,34,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,57,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,51,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,43,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,15,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,24,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,51,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,51,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,11,1
F,0,0,0,81000,"Working ","Secondary / secondary special   ",Single / not married,"House / apartment   ",1,1,1,0,"Private service staff     ",1,49,2,0,5,1
F,0,0,0,67500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,"Sales staff   ",2,48,4,0,20,1
F,0,0,0,67500,Commercial associate,"Secondary / secondary special   ","Married ","House / apartment   ",1,1,0,0,"Sales staff   ",2,48,4,0,20,1
F,0,0,0,67500,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,0,1,0,"Sales staff   ",2,33,9,0,5,1
M,1,0,1,337500,Commercial associate,"Higher education    ","Separated     ","House / apartment   ",1,0,1,0,Managers,2,42,1,0,15,1
M,1,0,1,337500,Commercial associate,"Higher education    ","Separated     ","House / apartment   ",1,0,1,0,Managers,2,42,1,0,24,1
M,1,0,1,337500,Commercial associate,"Higher education    ","Separated     ","House / apartment   ",1,0,1,0,Managers,2,42,1,0,20,1
F,0,0,0,117000,Commercial associate,"Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,"Sales staff   ",1,28,2,2,33,1
F,0,0,0,117000,Commercial associate,"Secondary / secondary special   ",Single / not married,"With parents  ",1,0,0,0,"Sales staff   ",1,28,2,0,14,1
F,1,0,4,202500,"Working ","Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",6,35,13,0,19,1
F,1,0,4,202500,"Working ","Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",6,35,13,0,3,1
F,1,0,4,202500,"Working ","Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",6,35,13,0,20,1
F,1,0,4,202500,"Working ","Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",6,35,13,0,20,1
F,1,0,4,202500,"Working ","Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",6,35,13,3,16,1
F,1,0,4,202500,"Working ","Incomplete higher   ","Married ","House / apartment   ",1,0,0,0,"Core staff    ",6,35,13,0,15,1
M,1,0,2,184500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,0,0,"Drivers ",4,35,3,0,14,1
M,1,0,2,184500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,0,0,"Drivers ",4,35,3,1,14,1
M,1,0,2,184500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,0,0,"Drivers ",4,35,3,0,10,1
M,1,0,2,184500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,0,0,"Drivers ",4,35,3,0,32,1
M,1,0,2,184500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,0,0,"Drivers ",4,35,3,0,11,1
M,1,0,2,184500,"Working ","Higher education    ","Married ","House / apartment   ",1,1,0,0,"Drivers ",4,35,3,0,11,1
M,1,0,2,157500,"Working ","Secondary / secondary special   ","Separated     ","With parents  ",1,0,0,0,Laborers,3,39,5,0,35,1
M,1,0,2,157500,"Working ","Secondary / secondary special   ","Separated     ","With parents  ",1,0,0,0,Laborers,3,39,5,0,36,1
M,1,0,2,157500,"Working ","Secondary / secondary special   ","Separated     ","With parents  ",1,0,0,0,Laborers,3,39,5,0,36,1
M,1,0,2,157500,"Working ","Secondary / secondary special   ","Separated     ","With parents  ",1,0,0,0,Laborers,3,39,5,0,36,1
M,1,0,2,157500,"Working ","Secondary / secondary special   ","Separated     ","With parents  ",1,0,0,0,Laborers,3,39,5,0,36,1
M,1,0,2,157500,"Working ","Secondary / secondary special   ","Separated     ","With parents  ",1,0,0,0,Laborers,3,39,5,0,10,1
F,0,0,1,189000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",3,52,13,0,12,1
F,0,0,1,189000,"Working ","Secondary / secondary special   ","Married ","House / apartment   ",1,1,1,0,"Core staff    ",3,52,13,0,11,1
